run_id,station_mm,s_from_lesion_mm,kind,node,ffr,Q_mls,r_mm,r_ref_mm,r_fit_mm,q_norm,n_children,orphan_frac,resolved
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_C_flowmatched,20.02092138893202,0.0,throat,61,0.7944762223180112,0.6304063312150677,1.2287155835808279,1.156356653050565,1.156356653050565,0.7254522638361179,1,0.04442778473618062,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_C_flowmatched,25.02092138893202,5.000000000000001,lesion_dist,308,0.75801249147945,0.2863978509479631,0.9741692143410146,0.9865294067512012,1.0050123810553373,0.5307662912264827,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_C_flowmatched,30.0,9.97907861106798,grid,321,0.7566519333511934,0.2863978509462399,1.0811726205837413,0.9865294067512012,1.0368512328475912,0.5307662912232891,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_C_flowmatched,35.0,14.979078611067985,grid,334,0.7558401612828669,0.2863978509472878,1.074008578813295,0.9865294067512012,1.066480389177228,0.5307662912252311,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_C_flowmatched,40.0,19.979078611067983,grid,349,0.7548909661590435,0.2863978509500304,1.103851255844371,0.9865294067512012,1.099800913120436,0.5307662912303138,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_C_flowmatched,45.24575145722954,25.22483006829752,measurement,363,0.7540776772249186,0.28639785094794884,1.213700215589845,0.9865294067512012,1.1317555173854212,0.5307662912264561,1,0.0,1
335_left_LAD_prox_10mm_70ds_leaky_T2_truncation_C_flowmatched,50.0,29.979078611067983,grid,376,0.753381373911339,0.28639785095166453,1.126622228999845,0.9865294067512012,1.1620762495901675,0.5307662912333423,0,,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,0.0,-20.02092138893202,grid,12,0.9988765762366416,2.9852957486047127,1.98775352492731,1.9411608622143444,1.9411608622143444,0.7262170943574018,1,0.025993060842501144,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,5.0,-15.020921388932019,grid,24,0.9979169532980794,2.19026901327312,1.8050147210462242,1.7444247349015594,1.7444247349015594,0.7341831876974951,1,0.025120835780234413,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,10.0,-10.020921388932019,grid,37,0.996205225239297,1.5647380213324444,1.0366199196935755,1.5505978723751952,1.5505978723751952,0.7468059489260964,1,0.02665974623113244,1
