run_id,station_mm,s_from_lesion_mm,kind,node,ffr,Q_mls,r_mm,r_ref_mm,r_fit_mm,q_norm,n_children,orphan_frac,resolved
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,65.0,19.89291219226294,grid,473,0.49227728459143133,0.31771623881387995,1.0056104414741374,1.0889870807757984,1.0889870807757984,0.43775882953830536,1,0.006373103695089537,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,70.0,24.892912192262944,grid,483,0.4910955096114487,0.3177162388139124,1.1336331832424902,1.0652712044111223,1.0652712044111223,0.46765171793097404,1,0.008773222484909398,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,75.15857149286241,30.051483685125348,measurement,490,0.4903850141253495,0.3177162388130606,1.139583885216608,1.0444525248219476,1.0444525248219476,0.4961774066159737,1,0.007444243482959171,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,80.0,34.89291219226294,grid,498,0.489438515880906,0.317716238812414,1.0709190104098754,1.0227749746701797,1.0227749746701797,0.5284000106131785,1,0.007499074243952396,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,85.0,39.89291219226295,grid,506,0.4882201662511046,0.3177162388120274,0.8808794311853675,1.0025713206790405,1.0025713206790405,0.5609927719721612,1,0.007705262622390257,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,90.0,44.89291219226293,grid,515,0.48518976155187193,0.3177162388117989,0.8341449467814817,0.9798447648970726,0.9798447648970726,0.6009402138600347,1,0.008865731231813766,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,95.0,49.89291219226294,grid,523,0.4830709613278725,0.3177162388119734,0.8886548380602014,0.9601237322864773,0.9601237322864773,0.6387361305171168,1,0.007593355935523391,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,100.0,54.89291219226294,grid,532,0.48112006657259754,0.31771623881190103,0.9084642479319147,0.9371246817376684,0.9371246817376684,0.6869276028263159,1,0.0075614138964476135,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,105.0,59.89291219226293,grid,541,0.4789222734480049,0.3177162388120646,0.8854343517663047,0.9159921203316638,0.9159921203316638,0.7355765640129578,1,0.007255326395124227,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,110.0,64.89291219226294,grid,551,0.47663746306370414,0.31771623881220745,0.8629322622204071,0.8939980910315718,0.8939980910315718,0.7912128331970341,1,0.007564479185186445,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,115.0,69.89291219226294,grid,560,0.47319635972768537,0.31771623881231253,0.7507130482971387,0.8731990895601683,0.8731990895601683,0.8491086681525788,1,0.008719186446224483,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,120.0,74.89291219226294,grid,568,0.46916530054408373,0.3177162388123431,0.7566026122911647,0.852442418025418,0.852442418025418,0.9126577375239867,1,0.009416765220116436,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,125.0,79.89291219226294,grid,576,0.46612861057597904,0.3177162388122874,0.9452493122743029,0.8298929825316167,0.8298929825316167,0.9890922985215961,1,0.008852272015543932,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,130.0,84.89291219226294,grid,584,0.46458707536842825,0.31771623881289396,0.9701579346415694,0.809940178618792,0.809940178618792,1.064006464485581,1,0.008848322733049616,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,135.0,89.89291219226294,grid,593,0.4624031029933982,0.3177162388126416,0.7233230509094735,0.7877875100603102,0.7877875100603102,1.1563141068400353,1,0.009710630655148303,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw1,140.0,94.89291219226295,grid,602,0.4525559495163038,0.3177162388127462,0.5619198976373382,0.7671443891984984,0.7671443891984984,1.2521944023608733,1,0.007611778103736553,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw2,0.0,-45.10708780773706,grid,133,0.998369926362544,1.2792160336218628,2.063555642098582,1.9788913723984103,1.9788913723984103,0.2937255417108183,1,0.04072813356377711,1
102_left_LAD_mid_20mm_80ds_discrete_negative_draw2,5.0,-40.10708780773707,grid,140,0.9979644120315421,1.279216033611293,1.688700858282976,1.7992594327137332,1.7992594327137332,0.39077449821468335,1,0.04137744095808671,1
